customer_id,name,email,tenure_months,monthly_charge_usd,total_charges_usd,num_complaints_90d,late_payments_12m,support_calls_30d,avg_data_usage_gb,num_services,discount_pct_active,contract_type,payment_method,has_competitor_offer,plan_type,current_debt_usd,preferred_channel,last_complaint_text,churn
1229,Cliente 1229,user1229@demo.com,11,15.0,167.21,1,2,2,38.6,2,0,month_to_month,electronic_check,0,basic,0.0,email,Cargo por servicio que no solicite,0
1230,Cliente 1230,user1230@demo.com,21,51.03,1057.88,0,2,0,8.0,1,5,month_to_month,electronic_check,1,standard,0.0,whatsapp,sin quejas registradas,1
1231,Cliente 1231,user1231@demo.com,59,55.31,3107.84,1,1,2,64.5,2,0,month_to_month,electronic_check,1,standard,0.0,whatsapp,Demoras al contestar en el call center,0
1232,Cliente 1232,user1232@demo.com,53,50.27,2490.02,0,0,3,22.9,5,0,one_year,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,0
1233,Cliente 1233,user1233@demo.com,69,37.11,2594.14,0,1,0,27.7,5,5,month_to_month,bank_transfer,0,basic,0.0,chat,sin quejas registradas,0
1234,Cliente 1234,user1234@demo.com,54,43.13,2349.09,0,4,2,47.9,1,15,two_year,credit_card,1,standard,119.38,email,sin quejas registradas,0
1235,Cliente 1235,user1235@demo.com,46,51.11,2354.32,0,0,0,80.1,5,10,month_to_month,electronic_check,0,standard,0.0,email,sin quejas registradas,0
1236,Cliente 1236,user1236@demo.com,25,57.0,1495.75,0,1,1,15.0,3,15,month_to_month,cash,0,standard,0.0,whatsapp,sin quejas registradas,1
1237,Cliente 1237,user1237@demo.com,1,68.31,64.6,0,2,0,46.1,5,0,two_year,credit_card,0,standard,0.0,email,sin quejas registradas,0
1238,Cliente 1238,user1238@demo.com,9,78.78,717.09,0,1,0,14.3,4,5,two_year,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,0
1239,Cliente 1239,user1239@demo.com,22,48.52,1091.45,0,1,0,26.0,1,5,month_to_month,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,0
1240,Cliente 1240,user1240@demo.com,3,44.96,120.36,0,1,0,5.7,3,15,month_to_month,electronic_check,0,standard,0.0,email,sin quejas registradas,1
1241,Cliente 1241,user1241@demo.com,37,64.63,2052.73,1,2,2,14.4,1,5,two_year,cash,1,standard,0.0,whatsapp,Cargo por servicio que no solicite,1
1242,Cliente 1242,user1242@demo.com,56,68.44,3567.99,0,0,0,25.1,2,20,one_year,electronic_check,0,standard,0.0,email,sin quejas registradas,0
1243,Cliente 1243,user1243@demo.com,69,45.45,3203.0,2,2,0,31.5,4,15,one_year,cash,0,standard,0.0,phone,Cobro duplicado en factura,0
1244,Cliente 1244,user1244@demo.com,35,72.39,2300.1,0,2,0,30.2,4,10,one_year,electronic_check,0,standard,0.0,email,sin quejas registradas,0
1245,Cliente 1245,user1245@demo.com,63,76.55,4774.43,2,1,2,42.2,4,0,two_year,bank_transfer,1,standard,0.0,whatsapp,Velocidad menor a la contratada,0
1246,Cliente 1246,user1246@demo.com,70,83.42,4972.07,0,0,1,16.1,4,0,month_to_month,electronic_check,0,premium,0.0,whatsapp,sin quejas registradas,0
1247,Cliente 1247,user1247@demo.com,62,94.12,5374.87,0,1,0,19.9,1,5,month_to_month,credit_card,0,premium,0.0,whatsapp,sin quejas registradas,0
1248,Cliente 1248,user1248@demo.com,34,35.94,1189.09,0,2,1,20.7,3,5,month_to_month,credit_card,0,basic,0.0,chat,sin quejas registradas,0
1249,Cliente 1249,user1249@demo.com,24,55.31,1162.77,1,1,1,17.1,3,0,one_year,electronic_check,0,standard,0.0,email,Demoras al contestar en el call center,0
1250,Cliente 1250,user1250@demo.com,70,55.25,3980.9,0,3,1,10.3,3,0,month_to_month,cash,0,standard,163.56,whatsapp,sin quejas registradas,0
1251,Cliente 1251,user1251@demo.com,18,52.84,838.18,0,0,0,23.0,2,15,month_to_month,bank_transfer,0,standard,0.0,whatsapp,sin quejas registradas,0
1252,Cliente 1252,user1252@demo.com,30,40.72,1260.64,1,0,0,37.6,4,5,one_year,electronic_check,0,standard,0.0,whatsapp,Internet inestable en horas pico,0
1253,Cliente 1253,user1253@demo.com,6,22.32,119.63,1,2,2,27.2,4,20,month_to_month,bank_transfer,0,basic,0.0,phone,Cargo por servicio que no solicite,1
1254,Cliente 1254,user1254@demo.com,57,57.04,3410.12,0,1,0,15.4,3,0,two_year,electronic_check,1,standard,0.0,phone,sin quejas registradas,0
1255,Cliente 1255,user1255@demo.com,47,38.1,1738.68,0,3,0,23.3,1,20,month_to_month,cash,0,basic,108.73,chat,sin quejas registradas,1
1256,Cliente 1256,user1256@demo.com,7,56.89,345.21,0,1,0,14.7,1,15,one_year,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,0
1257,Cliente 1257,user1257@demo.com,16,37.53,518.25,1,2,1,32.0,2,0,one_year,electronic_check,1,basic,0.0,chat,Velocidad menor a la contratada,1
1258,Cliente 1258,user1258@demo.com,40,30.81,1066.01,0,2,0,38.4,3,10,month_to_month,electronic_check,1,basic,0.0,whatsapp,sin quejas registradas,0
1259,Cliente 1259,user1259@demo.com,39,60.15,2270.73,0,1,1,39.1,5,20,month_to_month,electronic_check,0,standard,0.0,chat,sin quejas registradas,0
1260,Cliente 1260,user1260@demo.com,57,58.32,3363.85,0,5,0,18.4,4,10,month_to_month,cash,0,standard,83.22,whatsapp,sin quejas registradas,0
1261,Cliente 1261,user1261@demo.com,19,67.74,1197.73,0,0,0,14.9,3,20,one_year,electronic_check,0,standard,0.0,email,sin quejas registradas,1
1262,Cliente 1262,user1262@demo.com,66,103.09,6388.68,1,3,0,42.2,2,0,one_year,electronic_check,0,premium,276.71,chat,Velocidad menor a la contratada,0
1263,Cliente 1263,user1263@demo.com,32,61.1,1892.36,0,0,1,17.3,1,0,month_to_month,bank_transfer,0,standard,0.0,phone,sin quejas registradas,0
1264,Cliente 1264,user1264@demo.com,59,65.67,3706.41,0,0,1,23.0,1,0,month_to_month,electronic_check,0,standard,0.0,phone,sin quejas registradas,0
1265,Cliente 1265,user1265@demo.com,17,31.29,525.34,0,1,2,27.0,1,0,two_year,electronic_check,0,basic,0.0,whatsapp,sin quejas registradas,0
1266,Cliente 1266,user1266@demo.com,3,26.69,75.61,0,1,0,21.7,5,15,month_to_month,credit_card,0,basic,0.0,phone,sin quejas registradas,0
1267,Cliente 1267,user1267@demo.com,4,89.82,356.68,0,1,0,35.2,1,20,two_year,electronic_check,0,premium,0.0,email,sin quejas registradas,0
1268,Cliente 1268,user1268@demo.com,27,34.68,982.67,0,3,1,6.4,5,5,month_to_month,bank_transfer,1,basic,42.85,chat,sin quejas registradas,1
1269,Cliente 1269,user1269@demo.com,68,32.03,2003.93,1,2,1,30.0,3,0,month_to_month,credit_card,0,basic,0.0,whatsapp,Cargo por servicio que no solicite,0
1270,Cliente 1270,user1270@demo.com,4,54.14,184.61,1,1,0,11.6,4,20,month_to_month,electronic_check,0,standard,0.0,whatsapp,Velocidad menor a la contratada,1
1271,Cliente 1271,user1271@demo.com,27,53.02,1252.78,0,0,1,15.9,5,10,month_to_month,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,0
1272,Cliente 1272,user1272@demo.com,8,35.14,270.07,1,2,2,24.7,4,5,two_year,electronic_check,0,basic,0.0,chat,Cobro duplicado en factura,0
1273,Cliente 1273,user1273@demo.com,67,48.29,2972.88,0,0,0,4.9,1,0,one_year,credit_card,1,standard,0.0,whatsapp,sin quejas registradas,1
1274,Cliente 1274,user1274@demo.com,48,82.05,4088.05,0,3,4,19.1,5,0,one_year,credit_card,1,premium,120.5,chat,sin quejas registradas,0
1275,Cliente 1275,user1275@demo.com,55,37.27,1999.61,1,3,1,16.8,1,10,one_year,bank_transfer,0,basic,53.12,whatsapp,Cargo por servicio que no solicite,0
1276,Cliente 1276,user1276@demo.com,51,24.34,1184.33,0,4,0,19.9,3,10,one_year,credit_card,0,basic,69.87,chat,sin quejas registradas,0
1277,Cliente 1277,user1277@demo.com,47,75.74,3593.98,0,1,1,16.1,4,5,one_year,bank_transfer,0,standard,0.0,chat,sin quejas registradas,0
1278,Cliente 1278,user1278@demo.com,55,65.83,3264.81,0,1,0,23.2,2,10,one_year,electronic_check,1,standard,0.0,chat,sin quejas registradas,0
1279,Cliente 1279,user1279@demo.com,1,41.35,41.93,0,0,0,14.3,4,10,two_year,cash,0,standard,0.0,whatsapp,sin quejas registradas,0
1280,Cliente 1280,user1280@demo.com,62,20.19,1064.78,0,2,1,21.1,4,0,one_year,electronic_check,0,basic,0.0,phone,sin quejas registradas,0
1281,Cliente 1281,user1281@demo.com,53,38.62,1993.51,0,0,0,24.6,5,15,month_to_month,bank_transfer,0,basic,0.0,phone,sin quejas registradas,0
1282,Cliente 1282,user1282@demo.com,53,53.8,2956.76,2,1,0,43.2,5,10,month_to_month,credit_card,0,standard,0.0,chat,Cargo por servicio que no solicite,0
1283,Cliente 1283,user1283@demo.com,28,80.64,2275.02,1,2,1,49.6,2,0,month_to_month,electronic_check,0,premium,0.0,whatsapp,Cobro duplicado en factura,0
1284,Cliente 1284,user1284@demo.com,57,32.2,1873.44,1,1,0,6.9,4,0,month_to_month,credit_card,1,basic,0.0,email,Cargo por servicio que no solicite,1
1285,Cliente 1285,user1285@demo.com,28,53.14,1382.86,0,3,0,45.4,5,20,month_to_month,cash,0,standard,97.06,chat,sin quejas registradas,0
1286,Cliente 1286,user1286@demo.com,4,69.85,283.55,0,1,1,10.3,1,0,month_to_month,bank_transfer,0,standard,0.0,whatsapp,sin quejas registradas,1
1287,Cliente 1287,user1287@demo.com,65,15.0,936.16,0,0,1,21.2,4,0,month_to_month,bank_transfer,0,basic,0.0,email,sin quejas registradas,0
1288,Cliente 1288,user1288@demo.com,17,77.74,1286.83,0,0,0,5.3,5,0,two_year,credit_card,0,standard,0.0,email,sin quejas registradas,0
1289,Cliente 1289,user1289@demo.com,8,28.99,199.86,0,0,1,3.0,1,0,one_year,credit_card,1,basic,0.0,chat,sin quejas registradas,0
1290,Cliente 1290,user1290@demo.com,45,62.3,2495.99,0,0,0,79.6,4,10,month_to_month,electronic_check,1,standard,0.0,phone,sin quejas registradas,0
1291,Cliente 1291,user1291@demo.com,17,60.43,986.42,0,1,0,21.6,1,5,two_year,credit_card,1,standard,0.0,chat,sin quejas registradas,0
1292,Cliente 1292,user1292@demo.com,61,78.86,4145.46,0,3,1,18.3,3,15,two_year,electronic_check,1,standard,162.06,email,sin quejas registradas,0
1293,Cliente 1293,user1293@demo.com,32,67.12,2144.17,1,1,1,26.7,5,0,two_year,bank_transfer,0,standard,0.0,email,Cobro duplicado en factura,0
1294,Cliente 1294,user1294@demo.com,1,15.0,15.27,1,1,0,18.6,5,0,month_to_month,bank_transfer,0,basic,0.0,phone,Velocidad menor a la contratada,0
1295,Cliente 1295,user1295@demo.com,68,37.73,2653.06,0,4,1,38.1,4,0,month_to_month,credit_card,0,basic,105.07,chat,sin quejas registradas,0
1296,Cliente 1296,user1296@demo.com,37,58.04,1869.07,0,4,0,25.7,4,15,month_to_month,credit_card,0,standard,129.7,chat,sin quejas registradas,0
1297,Cliente 1297,user1297@demo.com,19,50.71,1000.05,0,1,1,34.0,2,5,one_year,electronic_check,1,standard,0.0,chat,sin quejas registradas,1
1298,Cliente 1298,user1298@demo.com,49,65.51,2771.9,0,0,0,11.7,5,15,one_year,electronic_check,0,standard,0.0,email,sin quejas registradas,0
1299,Cliente 1299,user1299@demo.com,38,72.37,2598.29,1,1,0,6.0,4,0,one_year,electronic_check,0,standard,0.0,chat,Cargo por servicio que no solicite,0
1300,Cliente 1300,user1300@demo.com,3,68.39,208.87,1,1,0,41.1,5,0,one_year,electronic_check,0,standard,0.0,phone,Cobro duplicado en factura,0
1301,Cliente 1301,user1301@demo.com,54,50.29,2346.5,0,3,1,27.5,4,5,two_year,electronic_check,0,standard,134.12,chat,sin quejas registradas,0
1302,Cliente 1302,user1302@demo.com,29,15.0,371.34,0,0,1,8.0,1,0,one_year,credit_card,0,basic,0.0,email,sin quejas registradas,0
1303,Cliente 1303,user1303@demo.com,50,44.98,1922.87,1,1,1,8.1,3,0,two_year,bank_transfer,0,standard,0.0,email,Demoras al contestar en el call center,0
1304,Cliente 1304,user1304@demo.com,64,64.16,3910.18,0,3,1,23.5,4,0,two_year,credit_card,0,standard,123.02,chat,sin quejas registradas,0
1305,Cliente 1305,user1305@demo.com,44,31.01,1381.25,0,2,1,32.2,4,5,month_to_month,cash,0,basic,0.0,phone,sin quejas registradas,0
1306,Cliente 1306,user1306@demo.com,48,68.89,2894.98,0,1,1,10.2,2,0,two_year,bank_transfer,1,standard,0.0,phone,sin quejas registradas,0
1307,Cliente 1307,user1307@demo.com,19,74.98,1246.43,2,1,0,56.7,1,0,month_to_month,electronic_check,1,standard,0.0,whatsapp,Internet inestable en horas pico,1
1308,Cliente 1308,user1308@demo.com,17,57.79,946.78,2,2,1,35.1,5,20,month_to_month,credit_card,0,standard,0.0,email,Cargo por servicio que no solicite,0
1309,Cliente 1309,user1309@demo.com,30,15.0,403.59,0,1,0,43.0,5,0,two_year,cash,0,basic,0.0,chat,sin quejas registradas,0
1310,Cliente 1310,user1310@demo.com,61,26.88,1633.19,0,0,1,23.1,5,15,month_to_month,electronic_check,0,basic,0.0,chat,sin quejas registradas,0
1311,Cliente 1311,user1311@demo.com,38,96.5,3813.41,0,0,0,21.7,4,5,month_to_month,credit_card,0,premium,0.0,email,sin quejas registradas,0
1312,Cliente 1312,user1312@demo.com,25,42.98,1077.95,0,0,1,7.4,5,0,two_year,cash,0,standard,0.0,whatsapp,sin quejas registradas,0
1313,Cliente 1313,user1313@demo.com,56,15.0,861.37,0,6,0,11.8,3,0,month_to_month,bank_transfer,1,basic,24.59,chat,sin quejas registradas,1
1314,Cliente 1314,user1314@demo.com,61,82.18,4781.97,2,0,0,19.8,4,5,month_to_month,bank_transfer,1,premium,0.0,chat,Velocidad menor a la contratada,0
1315,Cliente 1315,user1315@demo.com,65,55.29,3653.02,1,2,0,28.0,3,0,month_to_month,bank_transfer,0,standard,0.0,phone,Internet inestable en horas pico,1
1316,Cliente 1316,user1316@demo.com,22,79.31,1546.92,0,1,0,24.6,4,0,month_to_month,electronic_check,1,standard,0.0,email,sin quejas registradas,1
1317,Cliente 1317,user1317@demo.com,51,61.09,2690.84,0,1,1,3.6,1,10,month_to_month,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,0
1318,Cliente 1318,user1318@demo.com,42,65.09,2682.36,0,2,0,9.7,2,0,month_to_month,bank_transfer,1,standard,0.0,chat,sin quejas registradas,1
1319,Cliente 1319,user1319@demo.com,32,62.99,1734.27,0,0,1,25.8,2,20,two_year,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,0
1320,Cliente 1320,user1320@demo.com,29,70.34,2097.99,0,3,0,28.5,3,0,month_to_month,electronic_check,1,standard,124.23,phone,sin quejas registradas,0
1321,Cliente 1321,user1321@demo.com,9,105.1,934.84,0,2,0,15.8,5,0,one_year,electronic_check,0,premium,0.0,whatsapp,sin quejas registradas,1
1322,Cliente 1322,user1322@demo.com,20,76.36,1588.96,0,1,0,33.1,1,0,month_to_month,bank_transfer,0,standard,0.0,chat,sin quejas registradas,1
1323,Cliente 1323,user1323@demo.com,40,20.23,738.62,1,1,0,32.8,4,20,month_to_month,credit_card,0,basic,0.0,chat,Demoras al contestar en el call center,1
1324,Cliente 1324,user1324@demo.com,63,64.83,3868.77,0,1,0,76.2,5,0,one_year,bank_transfer,0,standard,0.0,chat,sin quejas registradas,0
1325,Cliente 1325,user1325@demo.com,62,80.11,4958.57,0,4,3,21.8,4,15,month_to_month,electronic_check,1,premium,192.33,whatsapp,sin quejas registradas,1
1326,Cliente 1326,user1326@demo.com,14,81.46,1024.75,0,1,1,15.4,4,0,month_to_month,credit_card,0,premium,0.0,chat,sin quejas registradas,0
1327,Cliente 1327,user1327@demo.com,49,45.61,2141.85,0,2,0,10.3,1,0,month_to_month,electronic_check,1,standard,0.0,chat,sin quejas registradas,0
1328,Cliente 1328,user1328@demo.com,7,80.63,554.19,0,0,2,6.5,4,0,month_to_month,cash,0,premium,0.0,chat,sin quejas registradas,0
1329,Cliente 1329,user1329@demo.com,48,75.41,3785.32,0,2,1,31.8,2,5,month_to_month,credit_card,1,standard,0.0,whatsapp,sin quejas registradas,0
1330,Cliente 1330,user1330@demo.com,25,111.6,2787.04,0,0,0,29.4,2,5,month_to_month,bank_transfer,1,enterprise,0.0,chat,sin quejas registradas,1
1331,Cliente 1331,user1331@demo.com,32,38.5,1076.31,1,1,0,7.3,5,20,month_to_month,electronic_check,0,basic,0.0,email,Cobro duplicado en factura,0
1332,Cliente 1332,user1332@demo.com,51,43.84,2113.02,0,1,0,32.0,4,5,month_to_month,electronic_check,0,standard,0.0,phone,sin quejas registradas,0
1333,Cliente 1333,user1333@demo.com,31,48.27,1448.12,0,1,2,24.0,5,15,month_to_month,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,0
1334,Cliente 1334,user1334@demo.com,58,44.22,2255.26,0,2,4,17.2,3,0,two_year,bank_transfer,0,standard,0.0,whatsapp,sin quejas registradas,0
1335,Cliente 1335,user1335@demo.com,38,35.42,1260.35,0,1,1,3.3,2,0,month_to_month,electronic_check,0,basic,0.0,email,sin quejas registradas,1
1336,Cliente 1336,user1336@demo.com,71,15.0,965.74,0,0,1,29.2,5,5,one_year,bank_transfer,1,basic,0.0,chat,sin quejas registradas,0
1337,Cliente 1337,user1337@demo.com,46,45.44,1826.38,0,0,0,61.8,4,5,one_year,electronic_check,1,standard,0.0,chat,sin quejas registradas,0
1338,Cliente 1338,user1338@demo.com,22,63.13,1322.76,1,3,0,11.4,5,0,month_to_month,credit_card,0,standard,153.28,chat,Internet inestable en horas pico,0
1339,Cliente 1339,user1339@demo.com,56,44.15,2183.44,0,0,0,24.0,1,15,month_to_month,electronic_check,1,standard,0.0,email,sin quejas registradas,0
1340,Cliente 1340,user1340@demo.com,29,97.58,2739.57,0,0,2,30.9,3,20,month_to_month,electronic_check,1,premium,0.0,chat,sin quejas registradas,1
1341,Cliente 1341,user1341@demo.com,38,55.29,1857.17,0,4,1,1.9,5,0,month_to_month,credit_card,0,standard,63.55,email,sin quejas registradas,0
1342,Cliente 1342,user1342@demo.com,10,83.4,829.6,3,1,1,9.9,5,0,month_to_month,credit_card,1,premium,0.0,email,Internet inestable en horas pico,1
1343,Cliente 1343,user1343@demo.com,9,60.75,486.09,0,1,0,5.6,4,0,month_to_month,credit_card,1,standard,0.0,phone,sin quejas registradas,1
1344,Cliente 1344,user1344@demo.com,41,73.18,3088.16,0,1,1,61.6,1,10,two_year,credit_card,0,standard,0.0,chat,sin quejas registradas,0
1345,Cliente 1345,user1345@demo.com,14,61.14,732.05,0,0,0,1.7,3,0,one_year,electronic_check,1,standard,0.0,whatsapp,sin quejas registradas,1
1346,Cliente 1346,user1346@demo.com,71,85.11,5767.25,0,1,0,17.1,1,0,month_to_month,credit_card,0,premium,0.0,whatsapp,sin quejas registradas,0
1347,Cliente 1347,user1347@demo.com,61,56.23,3135.12,0,2,0,26.0,5,0,two_year,credit_card,0,standard,0.0,chat,sin quejas registradas,0
1348,Cliente 1348,user1348@demo.com,50,65.91,2949.52,0,0,1,11.3,4,0,month_to_month,electronic_check,0,standard,0.0,chat,sin quejas registradas,0
1349,Cliente 1349,user1349@demo.com,53,63.06,3156.09,0,0,0,2.2,1,15,month_to_month,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,0
1350,Cliente 1350,user1350@demo.com,43,48.66,2130.89,0,2,2,17.7,4,5,month_to_month,electronic_check,1,standard,0.0,whatsapp,sin quejas registradas,0
1351,Cliente 1351,user1351@demo.com,5,63.91,330.11,0,1,1,11.2,4,20,two_year,electronic_check,0,standard,0.0,chat,sin quejas registradas,0
1352,Cliente 1352,user1352@demo.com,28,104.16,2655.89,1,0,0,28.1,1,15,month_to_month,electronic_check,0,premium,0.0,chat,Cargo por servicio que no solicite,0
1353,Cliente 1353,user1353@demo.com,36,49.05,1555.4,0,0,1,35.5,1,0,one_year,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,0
1354,Cliente 1354,user1354@demo.com,65,64.23,4150.02,1,2,0,7.4,2,20,one_year,electronic_check,1,standard,0.0,phone,Cobro duplicado en factura,0
1355,Cliente 1355,user1355@demo.com,16,82.67,1278.28,0,2,3,12.2,1,15,month_to_month,bank_transfer,0,premium,0.0,phone,sin quejas registradas,1
1356,Cliente 1356,user1356@demo.com,36,80.09,2566.67,1,0,0,12.7,3,5,month_to_month,bank_transfer,0,premium,0.0,chat,Internet inestable en horas pico,0
1357,Cliente 1357,user1357@demo.com,25,55.26,1384.34,0,1,1,35.1,5,15,month_to_month,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,1
1358,Cliente 1358,user1358@demo.com,10,15.0,143.07,1,2,1,22.1,1,0,one_year,credit_card,0,basic,0.0,email,Velocidad menor a la contratada,0
1359,Cliente 1359,user1359@demo.com,8,66.37,520.7,2,1,0,7.7,4,0,month_to_month,electronic_check,1,standard,0.0,email,Velocidad menor a la contratada,1
1360,Cliente 1360,user1360@demo.com,26,15.0,359.53,1,1,0,43.0,3,15,month_to_month,electronic_check,1,basic,0.0,phone,Velocidad menor a la contratada,0
1361,Cliente 1361,user1361@demo.com,6,87.34,491.45,0,1,1,11.3,5,15,month_to_month,cash,0,premium,0.0,chat,sin quejas registradas,1
1362,Cliente 1362,user1362@demo.com,5,58.73,260.19,1,1,1,13.9,3,0,one_year,credit_card,1,standard,0.0,email,Internet inestable en horas pico,1
1363,Cliente 1363,user1363@demo.com,25,76.99,1927.26,1,1,1,9.4,4,15,one_year,electronic_check,1,standard,0.0,phone,Demoras al contestar en el call center,0
1364,Cliente 1364,user1364@demo.com,15,35.15,464.72,0,0,0,23.4,5,5,month_to_month,bank_transfer,0,basic,0.0,phone,sin quejas registradas,0
1365,Cliente 1365,user1365@demo.com,40,20.84,838.32,0,3,1,15.8,1,5,month_to_month,cash,0,basic,58.9,whatsapp,sin quejas registradas,0
1366,Cliente 1366,user1366@demo.com,2,60.74,122.65,0,1,0,51.6,2,15,month_to_month,credit_card,0,standard,0.0,email,sin quejas registradas,0
1367,Cliente 1367,user1367@demo.com,22,54.26,1192.91,1,2,1,22.3,2,0,month_to_month,bank_transfer,0,standard,0.0,chat,Demoras al contestar en el call center,0
1368,Cliente 1368,user1368@demo.com,33,44.19,1245.19,0,2,0,9.9,1,0,month_to_month,bank_transfer,0,standard,0.0,chat,sin quejas registradas,0
1369,Cliente 1369,user1369@demo.com,69,56.86,3549.16,0,1,0,20.6,4,0,one_year,bank_transfer,0,standard,0.0,email,sin quejas registradas,0
1370,Cliente 1370,user1370@demo.com,46,115.88,5030.2,0,2,0,56.5,1,5,month_to_month,credit_card,1,enterprise,0.0,chat,sin quejas registradas,1
1371,Cliente 1371,user1371@demo.com,63,73.36,4478.91,0,2,0,6.9,2,0,month_to_month,bank_transfer,0,standard,0.0,email,sin quejas registradas,0
